order_id,order_date,hub,courier_partner,distance_km,order_value_inr,promised_delivery_date,actual_delivery_date,delay_days,is_late,order_weekday,order_month
ORD108334,2024-05-24,Hub_B_Bangalore,ExpressLine,103.0,741.82,2024-05-27,2024-05-28,1,1,Friday,May
ORD108335,2024-03-20,Hub_E_Chennai,ExpressLine,67.1,353.7,2024-03-23,2024-03-23,0,0,Wednesday,March
ORD108336,2024-09-20,Hub_A_Mumbai,SwiftGo,80.0,142.49,2024-09-23,2024-09-23,0,0,Friday,September
ORD108337,2024-06-24,Hub_D_Kolkata,SpeedX,391.9,2193.53,2024-06-27,2024-06-27,0,0,Monday,June
ORD108338,2024-11-16,Hub_E_Chennai,ExpressLine,247.7,500.49,2024-11-19,2024-11-21,2,1,Saturday,November
ORD108339,2024-06-20,Hub_C_Delhi,SpeedX,118.0,1236.15,2024-06-23,2024-06-23,0,0,Thursday,June
ORD108340,2024-04-18,Hub_D_Kolkata,SpeedX,312.9,1892.94,2024-04-21,2024-04-20,-1,0,Thursday,April
ORD108341,2024-11-18,Hub_B_Bangalore,SwiftGo,137.2,404.58,2024-11-21,2024-11-21,0,0,Monday,November
ORD108342,2024-05-27,Hub_B_Bangalore,SpeedX,33.7,1545.27,2024-05-30,2024-05-30,0,0,Monday,May
ORD108343,2024-10-05,Hub_B_Bangalore,ExpressLine,91.0,622.75,2024-10-08,2024-10-08,0,0,Saturday,October
ORD108344,2024-10-31,Hub_C_Delhi,QuickDrop,91.3,384.26,2024-11-03,2024-11-02,-1,0,Thursday,October
ORD108345,2024-09-22,Hub_C_Delhi,ExpressLine,278.4,706.39,2024-09-25,2024-09-25,0,0,Sunday,September
ORD108346,2024-04-12,Hub_D_Kolkata,SpeedX,67.1,274.16,2024-04-15,2024-04-15,0,0,Friday,April
ORD108347,2024-07-06,Hub_A_Mumbai,SpeedX,83.5,2464.75,2024-07-09,2024-07-09,0,0,Saturday,July
ORD108348,2024-05-15,Hub_A_Mumbai,ExpressLine,180.5,1527.78,2024-05-18,2024-05-18,0,0,Wednesday,May
ORD108349,2024-08-05,Hub_E_Chennai,QuickDrop,77.8,12.26,2024-08-08,2024-08-08,0,0,Monday,August
ORD108350,2024-07-29,Hub_B_Bangalore,SpeedX,74.5,1791.42,2024-08-01,2024-08-01,0,0,Monday,July
ORD108351,2024-09-26,Hub_A_Mumbai,SwiftGo,102.5,432.45,2024-09-29,2024-10-01,2,1,Thursday,September
ORD108352,2024-01-20,Hub_A_Mumbai,ExpressLine,372.1,1756.93,2024-01-23,2024-01-23,0,0,Saturday,January
ORD108353,2024-01-10,Hub_A_Mumbai,SwiftGo,257.5,377.4,2024-01-13,2024-01-13,0,0,Wednesday,January
ORD108354,2024-09-26,Hub_D_Kolkata,SpeedX,124.6,161.23,2024-09-29,2024-09-29,0,0,Thursday,September
ORD108355,2024-03-25,Hub_A_Mumbai,ExpressLine,202.4,255.96,2024-03-28,2024-03-27,-1,0,Monday,March
ORD108356,2024-10-02,Hub_A_Mumbai,SwiftGo,91.9,338.4,2024-10-05,2024-10-04,-1,0,Wednesday,October
ORD108357,2024-09-21,Hub_D_Kolkata,QuickDrop,287.9,1764.97,2024-09-24,2024-09-26,2,1,Saturday,September
ORD108358,2024-05-08,Hub_C_Delhi,SpeedX,91.3,254.68,2024-05-11,2024-05-11,0,0,Wednesday,May
ORD108359,2024-04-10,Hub_E_Chennai,SwiftGo,48.4,574.11,2024-04-13,2024-04-14,1,1,Wednesday,April
ORD108360,2024-02-07,Hub_C_Delhi,QuickDrop,635.4,429.35,2024-02-11,2024-02-11,0,0,Wednesday,February
ORD108361,2024-10-31,Hub_B_Bangalore,ExpressLine,189.6,282.64,2024-11-03,2024-11-03,0,0,Thursday,October
ORD108362,2024-05-28,Hub_C_Delhi,ExpressLine,298.6,143.75,2024-05-31,2024-06-01,1,1,Tuesday,May
ORD108363,2024-07-28,Hub_B_Bangalore,SwiftGo,155.9,958.33,2024-07-31,2024-08-03,3,1,Sunday,July
ORD108364,2024-07-29,Hub_E_Chennai,SwiftGo,109.3,256.59,2024-08-01,2024-08-01,0,0,Monday,July
ORD108365,2024-10-27,Hub_A_Mumbai,SwiftGo,128.2,1383.91,2024-10-30,2024-10-31,1,1,Sunday,October
ORD108366,2024-02-21,Hub_C_Delhi,SpeedX,33.8,518.4,2024-02-24,2024-02-24,0,0,Wednesday,February
ORD108367,2024-10-06,Hub_A_Mumbai,ExpressLine,94.3,417.23,2024-10-09,2024-10-09,0,0,Sunday,October
ORD108368,2024-05-25,Hub_B_Bangalore,SwiftGo,76.2,720.88,2024-05-28,2024-05-28,0,0,Saturday,May
ORD108369,2024-10-28,Hub_B_Bangalore,SpeedX,85.8,1843.44,2024-10-31,2024-10-31,0,0,Monday,October
ORD108370,2024-04-02,Hub_D_Kolkata,SpeedX,346.8,2097.03,2024-04-05,2024-04-07,2,1,Tuesday,April
ORD108371,2024-06-26,Hub_E_Chennai,SpeedX,352.4,1520.65,2024-06-29,2024-06-29,0,0,Wednesday,June
ORD108372,2024-10-14,Hub_C_Delhi,SwiftGo,273.9,902.77,2024-10-17,2024-10-17,0,0,Monday,October
ORD108373,2024-03-23,Hub_E_Chennai,ExpressLine,110.1,201.58,2024-03-26,2024-03-27,1,1,Saturday,March
ORD108374,2024-07-21,Hub_E_Chennai,SpeedX,154.1,1261.51,2024-07-24,2024-07-23,-1,0,Sunday,July
ORD108375,2024-10-16,Hub_B_Bangalore,SwiftGo,46.4,218.37,2024-10-19,2024-10-19,0,0,Wednesday,October
ORD108376,2024-06-05,Hub_D_Kolkata,SwiftGo,162.6,810.81,2024-06-08,2024-06-10,2,1,Wednesday,June
ORD108377,2024-03-20,Hub_C_Delhi,SpeedX,312.3,1070.7,2024-03-23,2024-03-22,-1,0,Wednesday,March
ORD108378,2024-07-11,Hub_A_Mumbai,SwiftGo,138.4,751.48,2024-07-14,2024-07-15,1,1,Thursday,July
ORD108379,2024-03-14,Hub_B_Bangalore,ExpressLine,273.6,2015.5,2024-03-17,2024-03-19,2,1,Thursday,March
ORD108380,2024-08-20,Hub_D_Kolkata,SpeedX,144.4,2156.11,2024-08-23,2024-08-27,4,1,Tuesday,August
ORD108381,2024-01-08,Hub_C_Delhi,SwiftGo,109.8,1632.01,2024-01-11,2024-01-11,0,0,Monday,January
ORD108382,2024-01-30,Hub_B_Bangalore,SpeedX,181.1,882.36,2024-02-02,2024-02-02,0,0,Tuesday,January
ORD108383,2024-06-04,Hub_A_Mumbai,SwiftGo,243.1,496.9,2024-06-07,2024-06-08,1,1,Tuesday,June
ORD108384,2024-02-09,Hub_E_Chennai,SwiftGo,268.8,86.43,2024-02-12,2024-02-12,0,0,Friday,February
ORD108385,2024-06-11,Hub_B_Bangalore,SpeedX,154.0,205.89,2024-06-14,2024-06-14,0,0,Tuesday,June
ORD108386,2024-03-14,Hub_A_Mumbai,ExpressLine,96.7,1511.32,2024-03-17,2024-03-17,0,0,Thursday,March
ORD108387,2024-06-17,Hub_C_Delhi,ExpressLine,165.6,395.92,2024-06-20,2024-06-20,0,0,Monday,June
ORD108388,2024-02-19,Hub_A_Mumbai,QuickDrop,165.5,1620.23,2024-02-22,2024-02-22,0,0,Monday,February
ORD108389,2024-11-23,Hub_E_Chennai,SpeedX,105.9,307.89,2024-11-26,2024-11-26,0,0,Saturday,November
ORD108390,2024-03-18,Hub_D_Kolkata,SpeedX,164.8,1035.67,2024-03-21,2024-03-21,0,0,Monday,March
ORD108391,2024-07-15,Hub_E_Chennai,QuickDrop,209.9,405.55,2024-07-18,2024-07-18,0,0,Monday,July
ORD108392,2024-07-17,Hub_C_Delhi,SwiftGo,216.6,1510.29,2024-07-20,2024-07-20,0,0,Wednesday,July
ORD108393,2024-08-30,Hub_B_Bangalore,ExpressLine,88.2,904.46,2024-09-02,2024-09-02,0,0,Friday,August
ORD108394,2024-06-27,Hub_D_Kolkata,SpeedX,164.7,1024.3,2024-06-30,2024-06-30,0,0,Thursday,June
ORD108395,2024-07-21,Hub_E_Chennai,ExpressLine,308.4,733.11,2024-07-24,2024-07-26,2,1,Sunday,July
ORD108396,2024-06-22,Hub_C_Delhi,ExpressLine,242.4,278.05,2024-06-25,2024-06-25,0,0,Saturday,June
ORD108397,2024-03-11,Hub_E_Chennai,SpeedX,469.4,1030.04,2024-03-15,2024-03-16,1,1,Monday,March
ORD108398,2024-09-03,Hub_D_Kolkata,QuickDrop,255.4,559.91,2024-09-06,2024-09-08,2,1,Tuesday,September
ORD108399,2024-12-11,Hub_B_Bangalore,ExpressLine,104.1,853.33,2024-12-14,2024-12-14,0,0,Wednesday,December
ORD108400,2024-06-25,Hub_C_Delhi,SpeedX,165.9,386.82,2024-06-28,2024-06-27,-1,0,Tuesday,June
ORD108401,2024-03-28,Hub_D_Kolkata,ExpressLine,251.2,797.73,2024-03-31,2024-04-03,3,1,Thursday,March
ORD108402,2024-02-24,Hub_D_Kolkata,SpeedX,126.8,176.19,2024-02-27,2024-02-29,2,1,Saturday,February
ORD108403,2024-05-05,Hub_E_Chennai,SpeedX,140.8,1134.14,2024-05-08,2024-05-08,0,0,Sunday,May
ORD108404,2024-08-01,Hub_D_Kolkata,QuickDrop,145.4,758.4,2024-08-04,2024-08-08,4,1,Thursday,August
ORD108405,2024-08-26,Hub_A_Mumbai,SwiftGo,39.2,393.45,2024-08-29,2024-08-29,0,0,Monday,August
ORD108406,2024-02-15,Hub_C_Delhi,SwiftGo,178.4,2894.24,2024-02-18,2024-02-21,3,1,Thursday,February
ORD108407,2024-03-19,Hub_E_Chennai,SpeedX,130.0,616.22,2024-03-22,2024-03-22,0,0,Tuesday,March
ORD108408,2024-06-17,Hub_B_Bangalore,ExpressLine,91.7,512.9,2024-06-20,2024-06-20,0,0,Monday,June
ORD108409,2024-01-14,Hub_B_Bangalore,SwiftGo,181.6,1763.0,2024-01-17,2024-01-17,0,0,Sunday,January
ORD108410,2024-03-15,Hub_C_Delhi,SwiftGo,201.7,1184.94,2024-03-18,2024-03-19,1,1,Friday,March
ORD108411,2024-11-17,Hub_B_Bangalore,ExpressLine,455.6,524.79,2024-11-21,2024-11-21,0,0,Sunday,November
ORD108412,2024-08-21,Hub_E_Chennai,SwiftGo,275.9,2051.6,2024-08-24,2024-08-24,0,0,Wednesday,August
ORD108413,2024-02-28,Hub_C_Delhi,ExpressLine,91.4,924.86,2024-03-02,2024-03-03,1,1,Wednesday,February
ORD108414,2024-06-11,Hub_B_Bangalore,SpeedX,195.9,865.39,2024-06-14,2024-06-13,-1,0,Tuesday,June
ORD108415,2024-05-26,Hub_D_Kolkata,ExpressLine,60.0,603.93,2024-05-29,2024-05-29,0,0,Sunday,May
ORD108416,2024-09-11,Hub_B_Bangalore,ExpressLine,112.4,831.01,2024-09-14,2024-09-17,3,1,Wednesday,September
ORD108417,2024-05-12,Hub_D_Kolkata,QuickDrop,220.8,704.86,2024-05-15,2024-05-14,-1,0,Sunday,May
ORD108418,2024-11-22,Hub_E_Chennai,ExpressLine,249.1,617.52,2024-11-25,2024-11-25,0,0,Friday,November
ORD108419,2024-07-21,Hub_D_Kolkata,SpeedX,134.9,442.51,2024-07-24,2024-07-24,0,0,Sunday,July
ORD108420,2024-11-10,Hub_B_Bangalore,SwiftGo,121.8,2012.3,2024-11-13,2024-11-14,1,1,Sunday,November
ORD108421,2024-08-29,Hub_E_Chennai,SwiftGo,186.1,2006.75,2024-09-01,2024-08-31,-1,0,Thursday,August
ORD108422,2024-09-26,Hub_A_Mumbai,SwiftGo,153.3,922.22,2024-09-29,2024-10-01,2,1,Thursday,September
ORD108423,2024-01-10,Hub_E_Chennai,SwiftGo,383.5,208.21,2024-01-13,2024-01-13,0,0,Wednesday,January
ORD108424,2024-05-01,Hub_C_Delhi,ExpressLine,153.2,217.45,2024-05-04,2024-05-05,1,1,Wednesday,May
ORD108425,2024-02-27,Hub_C_Delhi,SwiftGo,189.3,388.39,2024-03-01,2024-03-03,2,1,Tuesday,February
ORD108426,2024-02-19,Hub_C_Delhi,ExpressLine,51.4,571.69,2024-02-22,2024-02-22,0,0,Monday,February
ORD108427,2024-08-01,Hub_B_Bangalore,QuickDrop,382.8,857.59,2024-08-04,2024-08-04,0,0,Thursday,August
ORD108428,2024-03-28,Hub_A_Mumbai,SpeedX,206.3,2526.28,2024-03-31,2024-03-31,0,0,Thursday,March
ORD108429,2024-09-09,Hub_C_Delhi,QuickDrop,62.7,1862.61,2024-09-12,2024-09-13,1,1,Monday,September
ORD108430,2024-02-17,Hub_D_Kolkata,SpeedX,344.5,746.32,2024-02-20,2024-02-19,-1,0,Saturday,February
ORD108431,2024-11-09,Hub_A_Mumbai,ExpressLine,223.0,528.53,2024-11-12,2024-11-12,0,0,Saturday,November
ORD108432,2024-01-08,Hub_C_Delhi,ExpressLine,42.0,593.07,2024-01-11,2024-01-11,0,0,Monday,January
ORD108433,2024-04-16,Hub_E_Chennai,SwiftGo,213.5,238.8,2024-04-19,2024-04-19,0,0,Tuesday,April
ORD108434,2024-10-09,Hub_C_Delhi,QuickDrop,144.2,536.32,2024-10-12,2024-10-14,2,1,Wednesday,October
ORD108435,2024-08-28,Hub_B_Bangalore,SwiftGo,365.6,899.64,2024-08-31,2024-08-31,0,0,Wednesday,August
ORD108436,2024-01-30,Hub_B_Bangalore,SwiftGo,52.2,725.85,2024-02-02,2024-02-02,0,0,Tuesday,January
ORD108437,2024-11-14,Hub_C_Delhi,QuickDrop,57.0,887.29,2024-11-17,2024-11-17,0,0,Thursday,November
ORD108438,2024-06-17,Hub_B_Bangalore,SwiftGo,67.1,951.95,2024-06-20,2024-06-21,1,1,Monday,June
ORD108439,2024-04-03,Hub_A_Mumbai,SpeedX,75.0,830.26,2024-04-06,2024-04-06,0,0,Wednesday,April
ORD108440,2024-04-27,Hub_B_Bangalore,SwiftGo,140.2,1293.64,2024-04-30,2024-05-01,1,1,Saturday,April
ORD108441,2024-11-13,Hub_C_Delhi,ExpressLine,144.4,1660.91,2024-11-16,2024-11-17,1,1,Wednesday,November
ORD108442,2024-07-04,Hub_E_Chennai,QuickDrop,127.4,2060.45,2024-07-07,2024-07-07,0,0,Thursday,July
ORD108443,2024-11-30,Hub_C_Delhi,QuickDrop,488.6,586.04,2024-12-04,2024-12-05,1,1,Saturday,November
ORD108444,2024-03-31,Hub_A_Mumbai,ExpressLine,103.8,263.21,2024-04-03,2024-04-06,3,1,Sunday,March
ORD108445,2024-06-15,Hub_A_Mumbai,ExpressLine,335.3,799.24,2024-06-18,2024-06-19,1,1,Saturday,June
ORD108446,2024-12-23,Hub_D_Kolkata,SwiftGo,23.1,1450.74,2024-12-26,2024-12-31,5,1,Monday,December
ORD108447,2024-04-12,Hub_C_Delhi,SpeedX,236.1,2291.96,2024-04-15,2024-04-16,1,1,Friday,April
ORD108448,2024-06-16,Hub_E_Chennai,ExpressLine,346.7,326.1,2024-06-19,2024-06-19,0,0,Sunday,June
ORD108449,2024-09-11,Hub_A_Mumbai,SpeedX,215.4,688.15,2024-09-14,2024-09-14,0,0,Wednesday,September
ORD108450,2024-12-10,Hub_E_Chennai,QuickDrop,64.2,1224.18,2024-12-13,2024-12-13,0,0,Tuesday,December
ORD108451,2024-01-19,Hub_C_Delhi,SpeedX,362.7,976.8,2024-01-22,2024-01-22,0,0,Friday,January
ORD108452,2024-06-05,Hub_C_Delhi,ExpressLine,229.9,443.48,2024-06-08,2024-06-08,0,0,Wednesday,June
ORD108453,2024-03-13,Hub_E_Chennai,ExpressLine,82.7,1542.22,2024-03-16,2024-03-16,0,0,Wednesday,March
ORD108454,2024-01-03,Hub_B_Bangalore,QuickDrop,53.5,788.77,2024-01-06,2024-01-06,0,0,Wednesday,January
ORD108455,2024-10-09,Hub_A_Mumbai,SwiftGo,385.8,784.85,2024-10-12,2024-10-12,0,0,Wednesday,October
ORD108456,2024-02-19,Hub_D_Kolkata,SpeedX,179.5,568.56,2024-02-22,2024-02-22,0,0,Monday,February
ORD108457,2024-01-05,Hub_E_Chennai,ExpressLine,89.6,1522.29,2024-01-08,2024-01-08,0,0,Friday,January
ORD108458,2024-09-17,Hub_B_Bangalore,ExpressLine,117.4,1019.84,2024-09-20,2024-09-20,0,0,Tuesday,September
ORD108459,2024-02-05,Hub_C_Delhi,SpeedX,161.5,1597.58,2024-02-08,2024-02-08,0,0,Monday,February
ORD108460,2024-01-19,Hub_E_Chennai,SpeedX,83.0,2664.8,2024-01-22,2024-01-21,-1,0,Friday,January
ORD108461,2024-10-09,Hub_A_Mumbai,QuickDrop,420.7,1350.25,2024-10-13,2024-10-13,0,0,Wednesday,October
ORD108462,2024-07-17,Hub_A_Mumbai,QuickDrop,191.7,1371.65,2024-07-20,2024-07-20,0,0,Wednesday,July
ORD108463,2024-10-07,Hub_B_Bangalore,SwiftGo,44.2,583.14,2024-10-10,2024-10-10,0,0,Monday,October
ORD108464,2024-11-13,Hub_E_Chennai,SpeedX,136.3,163.55,2024-11-16,2024-11-16,0,0,Wednesday,November
ORD108465,2024-02-02,Hub_A_Mumbai,SpeedX,314.5,2238.38,2024-02-05,2024-02-05,0,0,Friday,February
ORD108466,2024-09-28,Hub_C_Delhi,QuickDrop,193.7,1586.1,2024-10-01,2024-09-30,-1,0,Saturday,September
ORD108467,2024-09-25,Hub_B_Bangalore,ExpressLine,260.5,386.96,2024-09-28,2024-09-27,-1,0,Wednesday,September
ORD108468,2024-01-15,Hub_C_Delhi,QuickDrop,395.1,557.34,2024-01-18,2024-01-17,-1,0,Monday,January
ORD108469,2024-10-11,Hub_C_Delhi,QuickDrop,221.9,586.77,2024-10-14,2024-10-13,-1,0,Friday,October
ORD108470,2024-04-04,Hub_E_Chennai,SpeedX,890.9,1294.3,2024-04-08,2024-04-07,-1,0,Thursday,April
ORD108471,2024-01-28,Hub_E_Chennai,SpeedX,236.0,624.76,2024-01-31,2024-01-31,0,0,Sunday,January
ORD108472,2024-04-09,Hub_A_Mumbai,ExpressLine,80.6,680.77,2024-04-12,2024-04-11,-1,0,Tuesday,April
ORD108473,2024-08-13,Hub_A_Mumbai,SpeedX,94.6,275.42,2024-08-16,2024-08-16,0,0,Tuesday,August
ORD108474,2024-05-17,Hub_E_Chennai,SpeedX,66.1,853.66,2024-05-20,2024-05-20,0,0,Friday,May
ORD108475,2024-12-24,Hub_C_Delhi,SpeedX,190.3,596.05,2024-12-27,2024-12-27,0,0,Tuesday,December
ORD108476,2024-03-17,Hub_A_Mumbai,SwiftGo,172.2,989.82,2024-03-20,2024-03-20,0,0,Sunday,March
ORD108477,2024-04-12,Hub_D_Kolkata,QuickDrop,187.0,1334.8,2024-04-15,2024-04-15,0,0,Friday,April
ORD108478,2024-06-29,Hub_E_Chennai,ExpressLine,264.8,562.81,2024-07-02,2024-07-02,0,0,Saturday,June
ORD108479,2024-07-30,Hub_E_Chennai,SpeedX,314.5,327.77,2024-08-02,2024-08-03,1,1,Tuesday,July
ORD108480,2024-11-17,Hub_A_Mumbai,SwiftGo,77.5,633.47,2024-11-20,2024-11-22,2,1,Sunday,November
ORD108481,2024-11-08,Hub_E_Chennai,SpeedX,184.0,1369.77,2024-11-11,2024-11-11,0,0,Friday,November
ORD108482,2024-02-07,Hub_E_Chennai,SwiftGo,327.9,1097.58,2024-02-10,2024-02-10,0,0,Wednesday,February
ORD108483,2024-06-06,Hub_B_Bangalore,QuickDrop,207.7,489.53,2024-06-09,2024-06-09,0,0,Thursday,June
ORD108484,2024-02-13,Hub_E_Chennai,SwiftGo,123.6,360.43,2024-02-16,2024-02-17,1,1,Tuesday,February
ORD108485,2024-12-05,Hub_B_Bangalore,ExpressLine,518.7,205.35,2024-12-09,2024-12-08,-1,0,Thursday,December
ORD108486,2024-11-24,Hub_E_Chennai,QuickDrop,159.6,661.35,2024-11-27,2024-11-26,-1,0,Sunday,November
ORD108487,2024-04-07,Hub_A_Mumbai,SpeedX,113.8,703.77,2024-04-10,2024-04-10,0,0,Sunday,April
ORD108488,2024-01-19,Hub_B_Bangalore,QuickDrop,581.9,360.12,2024-01-23,2024-01-23,0,0,Friday,January
ORD108489,2024-10-31,Hub_B_Bangalore,ExpressLine,246.2,1430.83,2024-11-03,2024-11-03,0,0,Thursday,October
ORD108490,2024-12-13,Hub_A_Mumbai,ExpressLine,60.3,2443.16,2024-12-16,2024-12-19,3,1,Friday,December
ORD108491,2024-03-27,Hub_C_Delhi,SpeedX,91.3,1160.56,2024-03-30,2024-03-31,1,1,Wednesday,March
ORD108492,2024-05-20,Hub_C_Delhi,SwiftGo,303.4,1186.93,2024-05-23,2024-05-23,0,0,Monday,May
ORD108493,2024-09-23,Hub_B_Bangalore,QuickDrop,68.7,1134.59,2024-09-26,2024-09-26,0,0,Monday,September
ORD108494,2024-12-16,Hub_E_Chennai,QuickDrop,169.4,1196.27,2024-12-19,2024-12-19,0,0,Monday,December
ORD108495,2024-02-18,Hub_D_Kolkata,SwiftGo,33.2,1435.73,2024-02-21,2024-02-21,0,0,Sunday,February
ORD108496,2024-05-18,Hub_C_Delhi,SpeedX,98.7,481.66,2024-05-21,2024-05-25,4,1,Saturday,May
ORD108497,2024-04-06,Hub_B_Bangalore,ExpressLine,350.1,499.04,2024-04-09,2024-04-09,0,0,Saturday,April
ORD108498,2024-11-07,Hub_B_Bangalore,SpeedX,136.6,592.55,2024-11-10,2024-11-10,0,0,Thursday,November
ORD108499,2024-06-22,Hub_C_Delhi,SpeedX,169.9,467.02,2024-06-25,2024-06-25,0,0,Saturday,June
ORD108500,2024-02-02,Hub_A_Mumbai,SpeedX,258.7,358.2,2024-02-05,2024-02-05,0,0,Friday,February
ORD108501,2024-07-06,Hub_A_Mumbai,ExpressLine,437.7,872.36,2024-07-10,2024-07-11,1,1,Saturday,July
ORD108502,2024-06-02,Hub_C_Delhi,SpeedX,52.0,895.53,2024-06-05,2024-06-07,2,1,Sunday,June
ORD108503,2024-01-22,Hub_C_Delhi,ExpressLine,147.8,1575.78,2024-01-25,2024-01-25,0,0,Monday,January
ORD108504,2024-04-14,Hub_D_Kolkata,SpeedX,266.7,567.99,2024-04-17,2024-04-17,0,0,Sunday,April
ORD108505,2024-08-09,Hub_D_Kolkata,SwiftGo,110.0,281.83,2024-08-12,2024-08-16,4,1,Friday,August
ORD108506,2024-10-29,Hub_D_Kolkata,ExpressLine,342.7,1101.3,2024-11-01,2024-11-04,3,1,Tuesday,October
ORD108507,2024-07-18,Hub_C_Delhi,ExpressLine,221.6,1235.47,2024-07-21,2024-07-21,0,0,Thursday,July
ORD108508,2024-05-31,Hub_C_Delhi,SpeedX,190.8,1398.1,2024-06-03,2024-06-03,0,0,Friday,May
ORD108509,2024-09-16,Hub_B_Bangalore,ExpressLine,266.7,1250.21,2024-09-19,2024-09-19,0,0,Monday,September
ORD108510,2024-11-10,Hub_C_Delhi,QuickDrop,152.2,1144.75,2024-11-13,2024-11-13,0,0,Sunday,November
ORD108511,2024-11-08,Hub_B_Bangalore,SpeedX,97.2,761.86,2024-11-11,2024-11-11,0,0,Friday,November
ORD108512,2024-12-19,Hub_C_Delhi,ExpressLine,244.6,251.8,2024-12-22,2024-12-21,-1,0,Thursday,December
ORD108513,2024-11-15,Hub_E_Chennai,ExpressLine,163.7,2200.64,2024-11-18,2024-11-18,0,0,Friday,November
ORD108514,2024-07-08,Hub_D_Kolkata,QuickDrop,203.1,384.02,2024-07-11,2024-07-11,0,0,Monday,July
ORD108515,2024-11-16,Hub_C_Delhi,SpeedX,51.0,741.31,2024-11-19,2024-11-19,0,0,Saturday,November
ORD108516,2024-08-20,Hub_B_Bangalore,ExpressLine,270.7,468.57,2024-08-23,2024-08-23,0,0,Tuesday,August
ORD108517,2024-06-26,Hub_D_Kolkata,SpeedX,344.4,635.09,2024-06-29,2024-06-29,0,0,Wednesday,June
ORD108518,2024-02-02,Hub_A_Mumbai,QuickDrop,112.5,3865.28,2024-02-05,2024-02-08,3,1,Friday,February
ORD108519,2024-02-02,Hub_E_Chennai,ExpressLine,326.3,1306.22,2024-02-05,2024-02-05,0,0,Friday,February
ORD108520,2024-09-01,Hub_A_Mumbai,SpeedX,285.9,293.98,2024-09-04,2024-09-05,1,1,Sunday,September
ORD108521,2024-07-24,Hub_C_Delhi,SpeedX,66.9,95.87,2024-07-27,2024-07-27,0,0,Wednesday,July
ORD108522,2024-09-23,Hub_A_Mumbai,SpeedX,190.8,982.29,2024-09-26,2024-09-26,0,0,Monday,September
ORD108523,2024-12-01,Hub_D_Kolkata,SwiftGo,146.1,1494.56,2024-12-04,2024-12-04,0,0,Sunday,December
ORD108524,2024-07-21,Hub_A_Mumbai,SwiftGo,170.1,1298.36,2024-07-24,2024-07-24,0,0,Sunday,July
ORD108525,2024-03-05,Hub_E_Chennai,SpeedX,126.8,319.18,2024-03-08,2024-03-09,1,1,Tuesday,March
ORD108526,2024-02-05,Hub_D_Kolkata,SpeedX,112.0,844.85,2024-02-08,2024-02-10,2,1,Monday,February
ORD108527,2024-09-09,Hub_A_Mumbai,SpeedX,289.2,789.76,2024-09-12,2024-09-12,0,0,Monday,September
ORD108528,2024-04-11,Hub_D_Kolkata,SwiftGo,93.3,1020.85,2024-04-14,2024-04-13,-1,0,Thursday,April
ORD108529,2024-06-05,Hub_D_Kolkata,SwiftGo,67.8,452.82,2024-06-08,2024-06-10,2,1,Wednesday,June
ORD108530,2024-07-24,Hub_C_Delhi,SpeedX,39.4,3226.4,2024-07-27,2024-07-27,0,0,Wednesday,July
ORD108531,2024-04-21,Hub_E_Chennai,QuickDrop,91.4,1304.02,2024-04-24,2024-04-24,0,0,Sunday,April
ORD108532,2024-07-07,Hub_A_Mumbai,ExpressLine,206.3,682.39,2024-07-10,2024-07-10,0,0,Sunday,July
ORD108533,2024-09-07,Hub_A_Mumbai,ExpressLine,75.4,1508.1,2024-09-10,2024-09-10,0,0,Saturday,September
ORD108534,2024-11-08,Hub_C_Delhi,SpeedX,111.2,625.33,2024-11-11,2024-11-11,0,0,Friday,November
ORD108535,2024-06-07,Hub_E_Chennai,SwiftGo,85.8,1228.25,2024-06-10,2024-06-12,2,1,Friday,June
ORD108536,2024-12-09,Hub_E_Chennai,ExpressLine,194.1,3939.95,2024-12-12,2024-12-11,-1,0,Monday,December
ORD108537,2024-08-08,Hub_D_Kolkata,ExpressLine,447.0,1209.33,2024-08-12,2024-08-11,-1,0,Thursday,August
ORD108538,2024-11-08,Hub_B_Bangalore,ExpressLine,315.7,1613.12,2024-11-11,2024-11-11,0,0,Friday,November
ORD108539,2024-02-19,Hub_A_Mumbai,SwiftGo,185.1,219.27,2024-02-22,2024-02-22,0,0,Monday,February
ORD108540,2024-03-13,Hub_D_Kolkata,ExpressLine,375.0,615.56,2024-03-16,2024-03-16,0,0,Wednesday,March
ORD108541,2024-11-25,Hub_E_Chennai,SpeedX,101.3,945.19,2024-11-28,2024-11-28,0,0,Monday,November
ORD108542,2024-08-09,Hub_A_Mumbai,ExpressLine,198.8,473.56,2024-08-12,2024-08-11,-1,0,Friday,August
ORD108543,2024-11-13,Hub_E_Chennai,SpeedX,196.1,1474.63,2024-11-16,2024-11-16,0,0,Wednesday,November
ORD108544,2024-02-03,Hub_A_Mumbai,SpeedX,233.2,569.79,2024-02-06,2024-02-07,1,1,Saturday,February
ORD108545,2024-05-05,Hub_E_Chennai,SwiftGo,229.4,466.72,2024-05-08,2024-05-09,1,1,Sunday,May
ORD108546,2024-09-20,Hub_B_Bangalore,QuickDrop,75.1,199.16,2024-09-23,2024-09-23,0,0,Friday,September
ORD108547,2024-01-24,Hub_C_Delhi,SwiftGo,646.1,1990.93,2024-01-28,2024-01-28,0,0,Wednesday,January
ORD108548,2024-05-13,Hub_A_Mumbai,SpeedX,317.4,289.53,2024-05-16,2024-05-16,0,0,Monday,May
