order_id,order_date,hub,courier_partner,distance_km,order_value_inr,promised_delivery_date,actual_delivery_date,delay_days,is_late,order_weekday,order_month,distance_band,late_risk_score
ORD110658,2024-10-04,Hub_A_Mumbai,ExpressLine,167.2,2835.93,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.16836788003138886
ORD100126,2024-10-04,Hub_E_Chennai,SwiftGo,179.0,1562.6,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.3741488153702772
ORD111999,2024-10-04,Hub_E_Chennai,ExpressLine,98.4,1070.58,2024-10-07,2024-10-09,2,1,Friday,October,1. Under 100km,0.1755422200936343
ORD104690,2024-10-04,Hub_D_Kolkata,QuickDrop,284.5,255.52,2024-10-07,2024-10-06,-1,0,Friday,October,3. 250-400km,0.4749030585992396
ORD102701,2024-10-04,Hub_D_Kolkata,ExpressLine,479.5,427.01,2024-10-08,2024-10-10,2,1,Friday,October,4. Over 400km,0.4920713577685877
ORD108103,2024-10-04,Hub_A_Mumbai,SwiftGo,188.2,181.11,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.34816276401137114
ORD100381,2024-10-04,Hub_D_Kolkata,ExpressLine,343.3,1219.82,2024-10-07,2024-10-07,0,0,Friday,October,3. 250-400km,0.4566028660508605
ORD103399,2024-10-04,Hub_A_Mumbai,SpeedX,219.7,901.24,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.1488275441056275
ORD111255,2024-10-04,Hub_B_Bangalore,SpeedX,267.0,617.02,2024-10-07,2024-10-07,0,0,Friday,October,3. 250-400km,0.16056017580628573
ORD105593,2024-10-04,Hub_B_Bangalore,SpeedX,162.1,2178.1,2024-10-07,2024-10-09,2,1,Friday,October,2. 100-250km,0.14633113990119123
ORD100672,2024-10-04,Hub_D_Kolkata,ExpressLine,326.2,472.01,2024-10-07,2024-10-09,2,1,Friday,October,3. 250-400km,0.4521733145798499
ORD100534,2024-10-04,Hub_A_Mumbai,QuickDrop,296.3,298.87,2024-10-07,2024-10-07,0,0,Friday,October,3. 250-400km,0.2095969742571264
ORD100360,2024-10-04,Hub_A_Mumbai,SwiftGo,155.5,1795.73,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.340449542004557
ORD102880,2024-10-04,Hub_E_Chennai,SwiftGo,387.4,280.47,2024-10-07,2024-10-07,0,0,Friday,October,3. 250-400km,0.4263616248238867
ORD108188,2024-10-04,Hub_B_Bangalore,ExpressLine,128.0,484.03,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.168281174471592
ORD103256,2024-10-04,Hub_C_Delhi,ExpressLine,190.9,1458.72,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.21443367687603376
ORD108983,2024-10-04,Hub_E_Chennai,ExpressLine,262.4,2593.74,2024-10-07,2024-10-07,0,0,Friday,October,3. 250-400km,0.2017342684932153
ORD100712,2024-10-04,Hub_B_Bangalore,SwiftGo,99.2,1381.6,2024-10-07,2024-10-07,0,0,Friday,October,1. Under 100km,0.33631086863244586
ORD108575,2024-10-04,Hub_E_Chennai,ExpressLine,192.4,528.43,2024-10-07,2024-10-07,0,0,Friday,October,2. 100-250km,0.19021249594477932
ORD101123,2024-10-05,Hub_A_Mumbai,SpeedX,324.6,439.98,2024-10-08,2024-10-08,0,0,Saturday,October,3. 250-400km,0.18702142717127365
ORD102059,2024-10-05,Hub_E_Chennai,ExpressLine,304.9,263.86,2024-10-08,2024-10-08,0,0,Saturday,October,3. 250-400km,0.23751643276826478
ORD101493,2024-10-05,Hub_B_Bangalore,SwiftGo,201.3,203.85,2024-10-08,2024-10-08,0,0,Saturday,October,2. 100-250km,0.3993057790556802
ORD111091,2024-10-05,Hub_A_Mumbai,SpeedX,162.1,467.57,2024-10-08,2024-10-07,-1,0,Saturday,October,2. 100-250km,0.1625643614960101
ORD101038,2024-10-05,Hub_D_Kolkata,SpeedX,186.3,44.17,2024-10-08,2024-10-10,2,1,Saturday,October,2. 100-250km,0.40738858903110375
ORD107449,2024-10-05,Hub_D_Kolkata,QuickDrop,230.4,287.72,2024-10-08,2024-10-08,0,0,Saturday,October,2. 100-250km,0.5019352201631592
ORD102868,2024-10-05,Hub_C_Delhi,QuickDrop,434.3,1697.54,2024-10-09,2024-10-11,2,1,Saturday,October,4. Over 400km,0.32205247193790054
ORD106265,2024-10-05,Hub_E_Chennai,SpeedX,133.6,528.15,2024-10-08,2024-10-11,3,1,Saturday,October,2. 100-250km,0.1755532271085165
ORD102076,2024-10-05,Hub_E_Chennai,QuickDrop,236.4,929.59,2024-10-08,2024-10-11,3,1,Saturday,October,2. 100-250km,0.2491922346253665
ORD100647,2024-10-05,Hub_C_Delhi,QuickDrop,282.8,276.69,2024-10-08,2024-10-08,0,0,Saturday,October,3. 250-400km,0.2885060491534588
ORD100044,2024-10-05,Hub_D_Kolkata,SpeedX,174.8,1431.24,2024-10-08,2024-10-08,0,0,Saturday,October,2. 100-250km,0.40449094990849543
ORD110770,2024-10-05,Hub_E_Chennai,SwiftGo,249.3,1243.66,2024-10-08,2024-10-11,3,1,Saturday,October,2. 100-250km,0.4313694579577415
ORD105829,2024-10-05,Hub_B_Bangalore,ExpressLine,92.6,324.44,2024-10-08,2024-10-08,0,0,Saturday,October,1. Under 100km,0.18692645784867812
ORD110103,2024-10-05,Hub_E_Chennai,ExpressLine,168.6,383.48,2024-10-08,2024-10-08,0,0,Saturday,October,2. 100-250km,0.21269478086842827
ORD100579,2024-10-05,Hub_A_Mumbai,SpeedX,238.2,602.48,2024-10-08,2024-10-12,4,1,Saturday,October,2. 100-250km,0.17368152028350475
ORD103541,2024-10-05,Hub_B_Bangalore,ExpressLine,49.1,1051.19,2024-10-08,2024-10-08,0,0,Saturday,October,1. Under 100km,0.18011663657921273
ORD106795,2024-10-05,Hub_D_Kolkata,SpeedX,167.5,707.95,2024-10-08,2024-10-13,5,1,Saturday,October,2. 100-250km,0.4026550141163252
ORD101926,2024-10-05,Hub_E_Chennai,SpeedX,89.1,407.19,2024-10-08,2024-10-08,0,0,Saturday,October,1. Under 100km,0.1689248442548162
ORD108660,2024-10-05,Hub_D_Kolkata,QuickDrop,421.4,1803.16,2024-10-09,2024-10-12,3,1,Saturday,October,4. Over 400km,0.5516422141344024
ORD108343,2024-10-05,Hub_B_Bangalore,ExpressLine,91.0,622.75,2024-10-08,2024-10-08,0,0,Saturday,October,1. Under 100km,0.1866725073534942
ORD101796,2024-10-05,Hub_D_Kolkata,SwiftGo,206.3,776.78,2024-10-08,2024-10-13,5,1,Saturday,October,2. 100-250km,0.6890625633590525
ORD101329,2024-10-05,Hub_A_Mumbai,SwiftGo,205.2,260.45,2024-10-08,2024-10-10,2,1,Saturday,October,2. 100-250km,0.39064006459901446
ORD103157,2024-10-05,Hub_A_Mumbai,ExpressLine,288.2,1100.99,2024-10-08,2024-10-10,2,1,Saturday,October,3. 250-400km,0.21314493521251937
ORD107361,2024-10-05,Hub_E_Chennai,SwiftGo,61.3,665.95,2024-10-08,2024-10-09,1,1,Saturday,October,1. Under 100km,0.38397771425222393
ORD108220,2024-10-05,Hub_C_Delhi,SpeedX,377.2,207.27,2024-10-08,2024-10-09,1,1,Saturday,October,3. 250-400km,0.24223759793787486
ORD102197,2024-10-05,Hub_A_Mumbai,SwiftGo,268.4,989.08,2024-10-08,2024-10-08,0,0,Saturday,October,3. 250-400km,0.4064675645298904
ORD109982,2024-10-05,Hub_C_Delhi,SwiftGo,199.6,220.22,2024-10-08,2024-10-07,-1,0,Saturday,October,2. 100-250km,0.456013420496719
ORD101429,2024-10-05,Hub_E_Chennai,SwiftGo,150.6,826.99,2024-10-08,2024-10-09,1,1,Saturday,October,2. 100-250km,0.4062732778862191
ORD100687,2024-10-05,Hub_A_Mumbai,SpeedX,41.5,1454.02,2024-10-08,2024-10-08,0,0,Saturday,October,1. Under 100km,0.14613030570545935
ORD111127,2024-10-06,Hub_C_Delhi,ExpressLine,180.0,773.65,2024-10-09,2024-10-08,-1,0,Sunday,October,2. 100-250km,0.2280761737062185
ORD101557,2024-10-06,Hub_C_Delhi,QuickDrop,181.9,881.07,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.2530843693603728
ORD105005,2024-10-06,Hub_D_Kolkata,QuickDrop,208.7,531.96,2024-10-09,2024-10-13,4,1,Sunday,October,2. 100-250km,0.477743450569408
ORD107669,2024-10-06,Hub_C_Delhi,SpeedX,5.9,2478.75,2024-10-09,2024-10-13,4,1,Sunday,October,1. Under 100km,0.16762440946913765
ORD111991,2024-10-06,Hub_C_Delhi,ExpressLine,189.0,1027.32,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.22973599540536857
ORD107151,2024-10-06,Hub_E_Chennai,QuickDrop,118.0,1291.6,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.2140323537703917
ORD108600,2024-10-06,Hub_B_Bangalore,SpeedX,591.9,361.82,2024-10-10,2024-10-10,0,0,Sunday,October,4. Over 400km,0.22723229722056518
ORD107132,2024-10-06,Hub_A_Mumbai,SwiftGo,242.1,769.54,2024-10-09,2024-10-08,-1,0,Sunday,October,2. 100-250km,0.3822001656684324
ORD104469,2024-10-06,Hub_D_Kolkata,ExpressLine,577.0,680.8,2024-10-10,2024-10-14,4,1,Sunday,October,4. Over 400km,0.5400994929071402
ORD103900,2024-10-06,Hub_E_Chennai,SwiftGo,348.1,209.14,2024-10-09,2024-10-09,0,0,Sunday,October,3. 250-400km,0.4385159958573845
ORD107963,2024-10-06,Hub_B_Bangalore,SpeedX,84.1,1454.24,2024-10-09,2024-10-09,0,0,Sunday,October,1. Under 100km,0.14747010746519218
ORD100775,2024-10-06,Hub_B_Bangalore,SpeedX,295.1,1005.83,2024-10-09,2024-10-08,-1,0,Sunday,October,3. 250-400km,0.17739190226329382
ORD105342,2024-10-06,Hub_B_Bangalore,SpeedX,182.2,1310.48,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.16082768535935002
ORD101884,2024-10-06,Hub_C_Delhi,SpeedX,252.4,1497.2,2024-10-09,2024-10-11,2,1,Sunday,October,3. 250-400km,0.20668879725133185
ORD110325,2024-10-06,Hub_A_Mumbai,SwiftGo,101.4,746.51,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.3481386476231395
ORD109737,2024-10-06,Hub_C_Delhi,ExpressLine,276.3,442.23,2024-10-09,2024-10-09,0,0,Sunday,October,3. 250-400km,0.24627352712715672
ORD105024,2024-10-06,Hub_B_Bangalore,ExpressLine,205.5,1316.88,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.19367664345764943
ORD100782,2024-10-06,Hub_E_Chennai,SpeedX,69.3,1175.96,2024-10-09,2024-10-09,0,0,Sunday,October,1. Under 100km,0.15602493893629826
ORD111537,2024-10-06,Hub_E_Chennai,QuickDrop,59.5,976.78,2024-10-09,2024-10-09,0,0,Sunday,October,1. Under 100km,0.20392965837002652
ORD105896,2024-10-06,Hub_C_Delhi,SwiftGo,237.9,1548.49,2024-10-09,2024-10-11,2,1,Sunday,October,2. 100-250km,0.44755930051238885
ORD111311,2024-10-06,Hub_C_Delhi,SwiftGo,182.3,1567.33,2024-10-09,2024-10-11,2,1,Sunday,October,2. 100-250km,0.4332432224367998
ORD111407,2024-10-06,Hub_B_Bangalore,SwiftGo,82.8,267.01,2024-10-09,2024-10-10,1,1,Sunday,October,1. Under 100km,0.3528976419982724
ORD108316,2024-10-06,Hub_A_Mumbai,ExpressLine,155.8,648.41,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.17967321227342894
ORD109651,2024-10-06,Hub_C_Delhi,ExpressLine,163.6,1515.01,2024-10-09,2024-10-09,0,0,Sunday,October,2. 100-250km,0.22507338671409796
ORD108367,2024-10-06,Hub_A_Mumbai,ExpressLine,94.3,417.23,2024-10-09,2024-10-09,0,0,Sunday,October,1. Under 100km,0.17039624276135124
ORD106284,2024-10-06,Hub_E_Chennai,SwiftGo,194.1,523.95,2024-10-09,2024-10-12,3,1,Sunday,October,2. 100-250km,0.3993690904443825
ORD111249,2024-10-06,Hub_E_Chennai,SwiftGo,404.5,486.02,2024-10-10,2024-10-09,-1,0,Sunday,October,4. Over 400km,0.4530742082321808
ORD111489,2024-10-06,Hub_E_Chennai,QuickDrop,421.5,1465.19,2024-10-10,2024-10-13,3,1,Sunday,October,4. Over 400km,0.2721631731987859
ORD107260,2024-10-07,Hub_E_Chennai,SwiftGo,212.3,211.75,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.33788762521232224
ORD107951,2024-10-07,Hub_E_Chennai,ExpressLine,261.8,656.24,2024-10-10,2024-10-10,0,0,Monday,October,3. 250-400km,0.1723342190731277
ORD102980,2024-10-07,Hub_A_Mumbai,QuickDrop,22.4,2449.44,2024-10-10,2024-10-10,0,0,Monday,October,1. Under 100km,0.14104970792670554
ORD107511,2024-10-07,Hub_A_Mumbai,SpeedX,212.8,2245.13,2024-10-10,2024-10-11,1,1,Monday,October,2. 100-250km,0.12519892777606975
ORD100273,2024-10-07,Hub_A_Mumbai,QuickDrop,195.9,878.51,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.16447297408239855
ORD109357,2024-10-07,Hub_A_Mumbai,SwiftGo,596.7,833.85,2024-10-11,2024-10-11,0,0,Monday,October,4. Over 400km,0.4029091153332321
ORD108676,2024-10-07,Hub_E_Chennai,SwiftGo,143.9,653.86,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.3220885930150241
ORD110067,2024-10-07,Hub_A_Mumbai,ExpressLine,244.3,862.54,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.15319781459622353
ORD106061,2024-10-07,Hub_D_Kolkata,QuickDrop,83.2,46.3,2024-10-10,2024-10-10,0,0,Monday,October,1. Under 100km,0.37663445589480055
ORD106740,2024-10-07,Hub_B_Bangalore,ExpressLine,48.3,691.33,2024-10-10,2024-10-10,0,0,Monday,October,1. Under 100km,0.13305768570695853
ORD108076,2024-10-07,Hub_A_Mumbai,QuickDrop,136.9,458.86,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.15617567323901968
ORD100428,2024-10-07,Hub_B_Bangalore,ExpressLine,108.9,545.52,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.1405328306430617
ORD101981,2024-10-07,Hub_A_Mumbai,SwiftGo,193.0,1224.94,2024-10-10,2024-10-14,4,1,Monday,October,2. 100-250km,0.3067907279216207
ORD105099,2024-10-07,Hub_A_Mumbai,QuickDrop,172.7,443.32,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.16116882402096597
ORD110037,2024-10-07,Hub_A_Mumbai,SpeedX,336.9,333.39,2024-10-10,2024-10-10,0,0,Monday,October,3. 250-400km,0.1401040328091125
ORD108463,2024-10-07,Hub_B_Bangalore,SwiftGo,44.2,583.14,2024-10-10,2024-10-10,0,0,Monday,October,1. Under 100km,0.28286354986344137
ORD108631,2024-10-07,Hub_B_Bangalore,ExpressLine,183.5,198.49,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.1502137779163737
ORD109715,2024-10-07,Hub_D_Kolkata,QuickDrop,77.9,27.43,2024-10-10,2024-10-14,4,1,Monday,October,1. Under 100km,0.37533519361575207
ORD104805,2024-10-07,Hub_A_Mumbai,SpeedX,368.5,1358.81,2024-10-10,2024-10-10,0,0,Monday,October,3. 250-400km,0.14412926633008516
ORD109263,2024-10-07,Hub_E_Chennai,SpeedX,68.6,721.57,2024-10-10,2024-10-13,3,1,Monday,October,1. Under 100km,0.12212252740652807
ORD108990,2024-10-07,Hub_E_Chennai,SpeedX,90.4,787.58,2024-10-10,2024-10-10,0,0,Monday,October,1. Under 100km,0.12458560058736948
ORD104369,2024-10-07,Hub_C_Delhi,SpeedX,128.7,479.2,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.1470543603298749
ORD104937,2024-10-07,Hub_C_Delhi,SpeedX,597.4,1016.84,2024-10-11,2024-10-10,-1,0,Monday,October,4. Over 400km,0.21957064591231698
ORD102673,2024-10-07,Hub_C_Delhi,SwiftGo,176.5,184.26,2024-10-10,2024-10-09,-1,0,Monday,October,2. 100-250km,0.36393284185549934
ORD105460,2024-10-07,Hub_E_Chennai,SpeedX,65.5,1280.37,2024-10-10,2024-10-13,3,1,Monday,October,1. Under 100km,0.12177569825896872
ORD103026,2024-10-07,Hub_B_Bangalore,QuickDrop,345.8,587.06,2024-10-10,2024-10-11,1,1,Monday,October,3. 250-400km,0.19335531006690918
ORD102595,2024-10-07,Hub_A_Mumbai,SwiftGo,316.9,334.89,2024-10-10,2024-10-12,2,1,Monday,October,3. 250-400km,0.33498839265189373
ORD102336,2024-10-07,Hub_E_Chennai,ExpressLine,147.8,1404.11,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.15600123398360874
ORD106667,2024-10-07,Hub_A_Mumbai,SpeedX,335.2,975.76,2024-10-10,2024-10-10,0,0,Monday,October,3. 250-400km,0.13989017572754525
ORD104443,2024-10-07,Hub_C_Delhi,SwiftGo,130.9,610.4,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.35297672042048156
ORD109441,2024-10-07,Hub_D_Kolkata,SpeedX,119.8,930.69,2024-10-10,2024-10-12,2,1,Monday,October,2. 100-250km,0.3095870577622571
ORD111162,2024-10-07,Hub_D_Kolkata,SpeedX,357.0,1236.64,2024-10-10,2024-10-10,0,0,Monday,October,3. 250-400km,0.3648879642538792
ORD101625,2024-10-07,Hub_D_Kolkata,SpeedX,210.2,512.99,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.3301303200348635
ORD101900,2024-10-07,Hub_E_Chennai,SpeedX,139.7,1889.98,2024-10-10,2024-10-09,-1,0,Monday,October,2. 100-250km,0.1303131264961523
ORD111727,2024-10-07,Hub_B_Bangalore,SwiftGo,214.8,195.54,2024-10-10,2024-10-10,0,0,Monday,October,2. 100-250km,0.3203749272485344
ORD111933,2024-10-08,Hub_C_Delhi,SpeedX,212.4,445.63,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.1784783077926002
ORD102460,2024-10-08,Hub_B_Bangalore,ExpressLine,100.4,215.91,2024-10-11,2024-10-12,1,1,Tuesday,October,2. 100-250km,0.15762521705267443
ORD107969,2024-10-08,Hub_C_Delhi,SwiftGo,494.9,946.58,2024-10-12,2024-10-12,0,0,Tuesday,October,4. Over 400km,0.4795351337989335
ORD107052,2024-10-08,Hub_C_Delhi,QuickDrop,120.1,473.69,2024-10-11,2024-10-10,-1,0,Tuesday,October,2. 100-250km,0.2164123833693666
ORD102993,2024-10-08,Hub_B_Bangalore,QuickDrop,291.3,448.43,2024-10-11,2024-10-11,0,0,Tuesday,October,3. 250-400km,0.2072551997061073
ORD111952,2024-10-08,Hub_E_Chennai,SpeedX,57.9,616.96,2024-10-11,2024-10-12,1,1,Tuesday,October,1. Under 100km,0.13706143955749742
ORD104779,2024-10-08,Hub_D_Kolkata,SwiftGo,217.3,611.34,2024-10-11,2024-10-14,3,1,Tuesday,October,2. 100-250km,0.6440956726645539
ORD100401,2024-10-08,Hub_D_Kolkata,QuickDrop,370.2,409.64,2024-10-11,2024-10-13,2,1,Tuesday,October,3. 250-400km,0.48494534120165006
ORD103823,2024-10-08,Hub_E_Chennai,SpeedX,339.8,1694.63,2024-10-11,2024-10-11,0,0,Tuesday,October,3. 250-400km,0.17575603082259908
ORD107048,2024-10-08,Hub_D_Kolkata,QuickDrop,69.9,387.18,2024-10-11,2024-10-13,2,1,Tuesday,October,1. Under 100km,0.40757322922771255
ORD110446,2024-10-08,Hub_D_Kolkata,ExpressLine,323.6,127.51,2024-10-11,2024-10-10,-1,0,Tuesday,October,3. 250-400km,0.439320871024404
ORD111301,2024-10-08,Hub_D_Kolkata,SpeedX,149.1,1873.72,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.3480348691999994
ORD100637,2024-10-08,Hub_E_Chennai,SwiftGo,64.0,1307.91,2024-10-11,2024-10-12,1,1,Tuesday,October,1. Under 100km,0.3353856372713426
ORD103126,2024-10-08,Hub_C_Delhi,SpeedX,248.1,171.58,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.18401330755207795
ORD110562,2024-10-08,Hub_E_Chennai,QuickDrop,117.1,1185.57,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.19129389796229337
ORD106894,2024-10-08,Hub_E_Chennai,QuickDrop,86.7,1476.9,2024-10-11,2024-10-13,2,1,Tuesday,October,1. Under 100km,0.18642817581902352
ORD100108,2024-10-08,Hub_C_Delhi,QuickDrop,188.1,280.95,2024-10-11,2024-10-10,-1,0,Tuesday,October,2. 100-250km,0.2287034036758838
ORD103999,2024-10-08,Hub_C_Delhi,ExpressLine,121.9,1411.2,2024-10-11,2024-10-13,2,1,Tuesday,October,2. 100-250km,0.19469167990137984
ORD110589,2024-10-08,Hub_A_Mumbai,SpeedX,76.5,1497.99,2024-10-11,2024-10-11,0,0,Tuesday,October,1. Under 100km,0.1253451317931418
ORD100349,2024-10-08,Hub_B_Bangalore,SpeedX,208.5,2305.79,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.14622780959022014
ORD107094,2024-10-08,Hub_C_Delhi,QuickDrop,324.7,598.43,2024-10-11,2024-10-11,0,0,Tuesday,October,3. 250-400km,0.2548482003296511
ORD100864,2024-10-08,Hub_A_Mumbai,ExpressLine,230.5,126.11,2024-10-11,2024-10-10,-1,0,Tuesday,October,2. 100-250km,0.1707376764688354
ORD103208,2024-10-08,Hub_A_Mumbai,ExpressLine,161.9,1224.08,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.16082732320506285
ORD111280,2024-10-08,Hub_B_Bangalore,SwiftGo,34.2,872.22,2024-10-11,2024-10-12,1,1,Tuesday,October,1. Under 100km,0.3106671540702731
ORD102488,2024-10-08,Hub_A_Mumbai,SpeedX,205.0,263.18,2024-10-11,2024-10-13,2,1,Tuesday,October,2. 100-250km,0.1408201676955196
ORD105001,2024-10-08,Hub_B_Bangalore,SwiftGo,86.0,2961.05,2024-10-11,2024-10-12,1,1,Tuesday,October,1. Under 100km,0.32237497639679974
ORD102402,2024-10-08,Hub_A_Mumbai,SpeedX,107.1,336.59,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.1288925931551398
ORD101180,2024-10-08,Hub_D_Kolkata,SwiftGo,190.3,1135.31,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.637602703186429
ORD105285,2024-10-08,Hub_B_Bangalore,QuickDrop,141.7,226.04,2024-10-11,2024-10-13,2,1,Tuesday,October,2. 100-250km,0.1827448086995754
ORD105298,2024-10-08,Hub_C_Delhi,SwiftGo,111.5,391.71,2024-10-11,2024-10-14,3,1,Tuesday,October,2. 100-250km,0.3816613846100645
ORD102142,2024-10-08,Hub_B_Bangalore,SpeedX,313.5,669.83,2024-10-11,2024-10-11,0,0,Tuesday,October,3. 250-400km,0.16046276148559172
ORD111400,2024-10-08,Hub_B_Bangalore,SpeedX,232.2,706.4,2024-10-11,2024-10-11,0,0,Tuesday,October,2. 100-250km,0.14934652071235677
ORD110285,2024-10-08,Hub_D_Kolkata,SpeedX,371.4,896.34,2024-10-11,2024-10-14,3,1,Tuesday,October,3. 250-400km,0.40241389126818455
ORD100083,2024-10-08,Hub_B_Bangalore,ExpressLine,36.9,1998.07,2024-10-11,2024-10-13,2,1,Tuesday,October,1. Under 100km,0.14901429170341177
ORD105192,2024-10-08,Hub_D_Kolkata,ExpressLine,178.5,1046.2,2024-10-11,2024-10-14,3,1,Tuesday,October,2. 100-250km,0.40238747282570675
ORD102136,2024-10-08,Hub_A_Mumbai,QuickDrop,437.9,138.3,2024-10-12,2024-10-11,-1,0,Tuesday,October,4. Over 400km,0.22640663169421882
ORD102786,2024-10-09,Hub_B_Bangalore,QuickDrop,37.0,1294.5,2024-10-12,2024-10-11,-1,0,Wednesday,October,1. Under 100km,0.14748177004229676
ORD105263,2024-10-09,Hub_C_Delhi,SpeedX,52.1,2913.41,2024-10-12,2024-10-12,0,0,Wednesday,October,1. Under 100km,0.1368840884606115
ORD105924,2024-10-09,Hub_B_Bangalore,ExpressLine,204.0,814.77,2024-10-12,2024-10-12,0,0,Wednesday,October,2. 100-250km,0.1525174837969776
ORD108455,2024-10-09,Hub_A_Mumbai,SwiftGo,385.8,784.85,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.35041778920697
ORD109152,2024-10-09,Hub_B_Bangalore,SwiftGo,199.5,778.69,2024-10-12,2024-10-13,1,1,Wednesday,October,2. 100-250km,0.3161502316487021
ORD109137,2024-10-09,Hub_E_Chennai,SwiftGo,68.7,783.76,2024-10-12,2024-10-12,0,0,Wednesday,October,1. Under 100km,0.3044389589300199
ORD105204,2024-10-09,Hub_B_Bangalore,SwiftGo,78.3,1240.95,2024-10-12,2024-10-12,0,0,Wednesday,October,1. Under 100km,0.289429359872205
ORD100025,2024-10-09,Hub_C_Delhi,ExpressLine,388.8,1657.72,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.21616281864948966
ORD107580,2024-10-09,Hub_B_Bangalore,QuickDrop,154.0,895.15,2024-10-12,2024-10-13,1,1,Wednesday,October,2. 100-250km,0.16352345562505416
ORD102258,2024-10-09,Hub_E_Chennai,SpeedX,408.5,1975.99,2024-10-13,2024-10-12,-1,0,Wednesday,October,4. Over 400km,0.165091639507474
ORD100307,2024-10-09,Hub_E_Chennai,ExpressLine,326.4,1267.76,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.18165700448775568
ORD100544,2024-10-09,Hub_B_Bangalore,QuickDrop,158.8,734.7,2024-10-12,2024-10-12,0,0,Wednesday,October,2. 100-250km,0.16421062449182772
ORD105954,2024-10-09,Hub_A_Mumbai,QuickDrop,123.5,1686.87,2024-10-12,2024-10-11,-1,0,Wednesday,October,2. 100-250km,0.15388508827425051
ORD103626,2024-10-09,Hub_B_Bangalore,ExpressLine,243.9,497.64,2024-10-12,2024-10-12,0,0,Wednesday,October,2. 100-250km,0.15798452909366315
ORD104096,2024-10-09,Hub_E_Chennai,SwiftGo,100.9,1962.61,2024-10-12,2024-10-14,2,1,Wednesday,October,2. 100-250km,0.3116098450364387
ORD110961,2024-10-09,Hub_A_Mumbai,QuickDrop,600.8,994.75,2024-10-13,2024-10-13,0,0,Wednesday,October,4. Over 400km,0.23045568039233222
ORD107521,2024-10-09,Hub_C_Delhi,ExpressLine,321.2,373.71,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.20443514711764643
ORD108331,2024-10-09,Hub_C_Delhi,ExpressLine,17.5,41.82,2024-10-12,2024-10-12,0,0,Wednesday,October,1. Under 100km,0.15760941255648156
ORD102068,2024-10-09,Hub_C_Delhi,SwiftGo,312.7,1281.94,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.39663382725739055
ORD104873,2024-10-09,Hub_B_Bangalore,ExpressLine,210.4,340.87,2024-10-12,2024-10-13,1,1,Wednesday,October,2. 100-250km,0.15338383677020775
ORD100638,2024-10-09,Hub_E_Chennai,ExpressLine,206.2,1453.1,2024-10-12,2024-10-16,4,1,Wednesday,October,2. 100-250km,0.163727267796238
ORD106820,2024-10-09,Hub_C_Delhi,ExpressLine,299.2,603.23,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.2007219329202704
ORD108786,2024-10-09,Hub_B_Bangalore,ExpressLine,306.8,916.63,2024-10-12,2024-10-12,0,0,Wednesday,October,3. 250-400km,0.16692487985397092
